Version Description,API number for each version,API_NAME,HEAD_FILE,OneUtopia1.0,OneUtopia1.1,OneUtopia1.2,OneUtopia1.3,OneUtopia1.4,OneUtopia1.5,OneUtopia1.6
,,MApi_AUDIO_XPCM2_CheckIntStatus,apiAUDIO.h,0,0,0,0,0,0,0
,,MApi_AUDIO_RA8_Param,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_PlayMelody,apiAUDIO.h,0,0,0,0,0,0,0
,,MApi_AUDIO_Init,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_StartDecode,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_StartBrowse,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_StopDecode,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_PauseDecode,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_CheckPlayDone,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_GetResidualBufferSize,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_GetPCMBufferSize,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_GetPCMBufferSize2,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_GetCurrentFrameNumber,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_GetSampleRate,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_GetBitRate,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_GetLayer,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_CheckInputRequest,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_SetInput,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_SetSampleRateIndex,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_SetXPCMParam,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_FileEndNotification,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_FileEndDataHandle,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_GetPlayTick,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_GetEsMEMCnt,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_SetASFParm,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_MM_SetInput,apiAUDIO.h,0,1,1,1,1,1,1
,,MApi_AUDIO_MM_CheckPlayDone,apiAUDIO.h,0,1,1,1,1,1,1
,,MApi_AUDIO_MM_CheckInputRequest,apiAUDIO.h,0,1,1,1,1,1,1
,,MApi_AUDIO_DmaReader_Init,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_DmaReader_AllInput_Init,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_DmaReader_WritePCM,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_DmaWriter_Init,apiAUDIO.h,0,0,0,0,0,0,0
,,MApi_AUDIO_USBPCM_Enable,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_USBPCM_SetFlag,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_USBPCM_GetFlag,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_USBPCM_GetMemInfo,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_PCMCapture_Init,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_PCMCapture_Start,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_PCMCapture_Stop,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_PCMCapture_Read,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_VoIP_Config,apiAUDIO.h,0,0,1,1,1,1,1
,,MApi_AUDIO_ALSA_Check,apiAUDIO.h,0,0,0,0,0,0,0
,,MApi_AUDIO_ALSA_Enable,apiAUDIO.h,0,0,0,0,0,0,0
,,MApi_AUDIO_UNI_CheckDecodeDone,apiAUDIO.h,0,0,0,0,0,0,0
,,MApi_AUDIO_UNI_SetOutput,apiAUDIO.h,0,0,0,0,0,0,0
,,MApi_AUDIO_UNI_Set_PCMInputWriteAddr,apiAUDIO.h,0,0,0,0,0,0,0
,,MApi_AUDIO_UNI_Get_OutPCMLevel,apiAUDIO.h,0,0,0,0,0,0,0
,,MApi_AUDIO_RingTask,apiAUDIO.h,0,0,0,0,0,0,0
,,MApi_AUDIO_Ring_DataTransfer,apiAUDIO.h,0,0,0,0,0,0,0
,,MApi_AUDIO_MM2_initAesInfo,apiAUDIO.h,0,1,1,1,1,1,1
,,MApi_AUDIO_MM2_checkAesInfo,apiAUDIO.h,0,1,1,1,1,1,1
,,MApi_AUDIO_MM2_inputAesFinished,apiAUDIO.h,0,1,1,1,1,1,1
,,MApi_AUDIO_SetAudioParam2,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_GetAudioInfo2,apiAUDIO.h,1,1,1,1,1,1,1
,,MApi_AUDIO_GetDDRInfo,apiAUDIO.h,0,0,0,0,0,0,1
,,MApi_AUDIO_GetCaps,apiAUDIO.h,0,1,1,1,1,1,1
,,MApi_CEC_PortSelcet,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_GetLibVer,apiCEC.h,0,0,0,0,0,0,0
,,MApi_DDC2BI_GetInfo,apiCEC.h,0,0,0,0,0,0,0
,,MApi_DDC2BI_GetStatus,apiCEC.h,0,0,0,0,0,0,0
,,MApi_DDC2BI_SetDbgLevel,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_Exit,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_Init,apiCEC.h,0,1,1,1,1,1,1
,,MApi_CEC_InitChip,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_SetMyLogicalAddress,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_ChkRxBuf,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_TxSendMsg,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_TxSendMsg2,apiCEC.h,1,1,1,1,1,1,1
,,MsAPI_CecTxSendPollingMsg,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_Msg_ActiveSource,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_RoutingChange,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_ReqActiveSource,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_SetStreamPath,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_Standby,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_RecordOff,apiCEC.h,0,0,0,0,0,0,0
,,MsAPI_CEC_Msg_RecordOn,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_ReportCECVersion,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_ReqCECVersion,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_ReportPhycalAddress,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_ReqPhycalAddress,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_DeckControl,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_DecStatus,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_MSg_GiveDeckStatus,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_MSg_DCPlay,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_ReqMenuStatus,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_UserCtrlPressed,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_UserCtrlReleased,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_ReportPowerStatus,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_ReqPowerStatus,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_FeatureAbort,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_Abort,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_SendMenuLanguage,apiCEC.h,0,0,0,0,0,0,0
,,MsAPI_CecMsg_ReqARCInitiation,apiCEC.h,0,0,0,0,0,0,0
,,MsAPI_CecMsg_ReqARCTermination,apiCEC.h,0,0,0,0,0,0,0
,,MsAPI_CecMsg_AudioModeReq,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Msg_GiveAudioStatus,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_Get_Header,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_Get_OpCode,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_Get_Para,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_GetCmdLen,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_SetActiveLogicalAddress,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_GetActiveLogicalAddress,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_GetPowerStatus,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_GetFifoIdx,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_SetFifoIdx,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_SetActivePowerStatus,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_GetActivePowerStatus,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_SetActivePhysicalAddress,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_SetActiveDeviceCECVersion,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_SetActiveDeviceType,apiCEC.h,0,0,1,1,1,1,1
,,MApi_CEC_GetMsgCnt,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_SetMsgCnt,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_GetRxData,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_CheckFrame,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_CheckExistDevices,apiCEC.h,0,1,1,1,1,1,1
,,MApi_CEC_ConfigWakeUp,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_Enabled,apiCEC.h,1,1,1,1,1,1,1
,,MApi_CEC_SetMyPhysicalAddress,apiCEC.h,0,1,1,1,1,1,1
,,MApi_CEC_GetTxStatus,apiCEC.h,0,0,0,0,0,0,0
,,MApi_CEC_SetPowerState,apiCEC.h,1,1,1,1,1,1,1
,,MApi_DAC_GetLibVer,apiDAC.h,0,0,0,0,0,0,0
,,MApi_DAC_GetInfo,apiDAC.h,0,0,0,0,0,0,0
,,MApi_DAC_GetStatus,apiDAC.h,0,0,0,0,0,0,0
,,MApi_DAC_SetDbgLevel,apiDAC.h,0,0,0,0,0,0,0
,,MApi_DAC_Init,apiDAC.h,1,1,1,1,1,1,1
,,MApi_DAC_Enable,apiDAC.h,1,1,1,1,1,1,1
,,MApi_DAC_SetClkInv,apiDAC.h,1,1,1,1,1,1,1
,,MApi_DAC_SetYPbPrOutputTiming,apiDAC.h,0,1,1,1,1,1,1
,,MApi_DAC_SetOutputSource,apiDAC.h,1,1,1,1,1,1,1
,,MApi_DAC_SetOutputLevel,apiDAC.h,1,1,1,1,1,1,1
,,MApi_DAC_SetOutputSwapSel,apiDAC.h,1,1,1,1,1,1,1
,,MApi_DAC_OnOffSD,apiDAC.h,1,1,1,1,1,1,1
,,MApi_DAC_OnOffHD,apiDAC.h,0,1,1,1,1,1,1
,,MApi_DAC_ClkSel,apiDAC.h,0,0,0,0,0,0,0
,,MApi_DAC_DumpTable,apiDAC.h,1,1,1,1,1,1,1
,,MApi_DAC_Exit,apiDAC.h,0,0,0,0,0,0,0
,,MApi_DAC_SetIHalfOutput,apiDAC.h,1,1,1,1,1,1,1
,,MApi_DAC_SetQuartOutput,apiDAC.h,0,1,1,1,1,1,1
,,MApi_DAC_SetDacState,apiDAC.h,0,1,1,1,1,1,1
,,MApi_DAC_HotPlugDetect,apiDAC.h,0,0,0,0,0,0,0
,,MApi_DMX_InitLibResource,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_SetFW,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_SetFwDataAddr,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_SetHK,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Init,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_TSPInit,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Exit,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_ForceExit,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Suspend,apiDMX.h,0,0,1,1,1,1,1
,,MApi_DMX_Resume,apiDMX.h,0,0,1,1,1,1,1
,,MApi_DMX_ChkAlive,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Reset,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_ReleaseSemaphone,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_WriteProtect_Enable,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_OrzWriteProtect_Enable,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Read_DropPktCnt,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_SetPowerState,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_TEI_RemoveErrorPkt,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_SetPacketMode,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_SetMergeStrSyncByte,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_DropScmbPkt,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_SetOwner,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_GetCap,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_GetCap_Ex,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Parl_Invert,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_SetBurstLen,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_VQ_Enable,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_FlowSet,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_PVR_FlowSet,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Get_FlowInput_Status,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_FlowEnable,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Flow_DscmbEng,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_TsOutputPadCfg,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_TsS2POutputClkPhase,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_STC64_Mode_Enable,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Stc_Get,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Stc_Set,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pcr_Get,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Stc_Select,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Stc_Eng_Get,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Stc_Eng_Set,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Pcr_Eng_Get,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_STC_UpdateCtrl,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Stc_Eng_SetOffset,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Stc_Clk_Adjust,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Open,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Close,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Start,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Stop,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Info,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pid,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_IsStart,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_CopyData,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Proc,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Change_FilterSource,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_LiveSrcSwitch,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_GetOwner,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Get_FltScmbSts,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Get_PesScmbSts,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Get_TsScmbSts,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Open_MultiFlt,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Drop_Enable,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_SectReset,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_SectReadSet,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_SectReadGet,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_SectWriteGet,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_SectStartGet,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_SectEndGet,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_SectPatternSet,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_TTX_WriteGet,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_GetAccess,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_ReleaseAccess,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_AVFifo_Reset,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_AVFifo_Status,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_RemoveDupAVPkt,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_RemoveDupAVFifoPkt,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_AU_BD_Mode_Enable,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_AVFifo_BlockEnable,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Pvr_Open,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Close,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Pause,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Pvr_Pid_Open,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Pid_Close,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Start,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Stop,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_WriteGet,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_PVR_SetPacketMode,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_SetRecordStamp,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_GetRecordStamp,apiDMX.h,0,0,1,1,1,1,1
,,MApi_DMX_Pvr_MOBF_Enable,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Pvr_SetPlaybackStamp,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_GetPlaybackStamp,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_TimeStampEnable,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_TimeStampDisable,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Eng_Open,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Eng_Close,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Eng_Pause,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Pvr_Eng_Pid_Open,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Eng_Pid_Close,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Eng_Start,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Eng_Stop,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Eng_WriteGet,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Eng_SetPacketMode,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Eng_SetRecordStamp,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Eng_GetRecordStamp,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Pvr_Eng_MOBF_Enable,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Pvr_Eng_IsStart,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Pvr_Eng_Pid,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Pvr_Eng_SetRecordStampClk,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Pvr_Eng_CallbackSize,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Pvr_Eng_SetCaMode,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Pvr_Eng_SetPlaybackStampClk,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_PvrCA_Pid_Open,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_PvrCA_Pid_Close,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_PvrCA_Start,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_PvrCA_Stop,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_PvrCA_Eng_Pid_Open,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_PvrCA_Eng_Pid_Close,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_PvrCA_Eng_Start,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_PvrCA_Eng_Stop,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Filein_Pvr_Eng_Pid_Open,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Filein_Pvr_Eng_Pid_Close,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Filein_Pvr_Eng_Start,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Filein_Pvr_Eng_Stop,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Filein_Start,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Filein_Stop,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Filein_Info,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Filein_Pause,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Filein_Resume,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Filein_IsIdle,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Filein_IsBusy,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Filein_IsPause,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Filein_CMDQ_Reset,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Filein_CMDQ_GetEmptyNum,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_BypassFileInTimeStamp,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Filein_CMDQ_FIFOWriteLevel,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_GetFileInTimeStamp,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Filein_GetReadAddr,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Filein_MOBF_Enable,apiDMX.h,1,1,1,1,1,1,1
,,MApi_DMX_Filein_Eng_Start,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Filein_Eng_Stop,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Filein_Eng_Info,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Filein_Eng_Pause,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Filein_Eng_Resume,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Filein_Eng_IsIdle,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Filein_Eng_IsBusy,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Filein_Eng_IsPause,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Filein_Eng_CMDQ_Reset,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Filein_Eng_CMDQ_GetEmptyNum,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Filein_Eng_BypassFileInTimeStamp,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Filein_Eng_CMDQ_FIFOWriteLevel,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Filein_Eng_GetFileInTimeStamp,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Filein_Eng_GetReadAddr,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Filein_Eng_MOBF_Enable,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_Filein_Eng_PlaybackTimeStampEnable,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Filein_Eng_PlaybackTimeStampDisable,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Filein_Eng_SetPlaybackStamp,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_Filein_Eng_GetPlaybackStamp,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_Filein_IsIdle,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_Filein_IsBusy,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_MMFI_Filein_CMDQ_Reset,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_Filein_CMDQ_GetEmptyNum,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_Filein_Start,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_Filein_Info,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_Filein_BypassTimeStamp,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_MMFI_GetFileInTimeStamp,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_Pid_Open,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_Pid_Close,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_Filein_CMDQ_FIFOWriteLevel,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_SetPlaybackTimeStamp,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_GetPlaybackTimeStamp,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_RemoveDupAVPkt,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_TimeStampEnable,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_TimeStampDisable,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_MMFI_MOBF_Enable,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_MMFI_MOBF_SetLevel,apiDMX.h,0,0,0,0,0,0,0
,,MApi_DMX_MMFI_TimeStampClk,apiDMX.h,0,1,1,1,1,1,1
,,MApi_DMX_TSO_Filein_Info,apiDMX.h,0,0,0,0,0,0,0
